      0.0000    0.000000E+000   0.000000E+000  -0.972101E-006
      0.0100    0.000000E+000   0.000000E+000  -0.194205E-005
      0.0200    0.000000E+000   0.000000E+000  -0.290603E-005
      0.0300    0.000000E+000   0.000000E+000  -0.386194E-005
      0.0400    0.000000E+000   0.000000E+000  -0.480806E-005
      0.0500    0.000000E+000   0.000000E+000  -0.574301E-005
      0.0600    0.000000E+000   0.000000E+000  -0.666562E-005
      0.0700    0.000000E+000   0.000000E+000  -0.757493E-005
      0.0800    0.000000E+000   0.000000E+000  -0.847014E-005
      0.0900    0.000000E+000   0.000000E+000  -0.935058E-005
      0.1000    0.000000E+000   0.000000E+000  -0.102157E-004
      0.1100    0.000000E+000   0.000000E+000  -0.110650E-004
      0.1200    0.000000E+000   0.000000E+000  -0.118981E-004
      0.1300    0.000000E+000   0.000000E+000  -0.127148E-004
      0.1400    0.000000E+000   0.000000E+000  -0.135147E-004
      0.1500    0.000000E+000   0.000000E+000  -0.142978E-004
      0.1600    0.000000E+000   0.000000E+000  -0.150638E-004
      0.1700    0.000000E+000   0.000000E+000  -0.158127E-004
      0.1800    0.000000E+000   0.000000E+000  -0.165444E-004
      0.1900    0.000000E+000   0.000000E+000  -0.172590E-004
      0.2000    0.000000E+000   0.000000E+000  -0.179565E-004
      0.2100    0.000000E+000   0.000000E+000  -0.186368E-004
      0.2200    0.000000E+000   0.000000E+000  -0.193002E-004
      0.2300    0.000000E+000   0.000000E+000  -0.199468E-004
      0.2400    0.000000E+000   0.000000E+000  -0.205765E-004
      0.2500    0.000000E+000   0.000000E+000  -0.211897E-004
      0.2600    0.000000E+000   0.000000E+000  -0.217864E-004
      0.2700    0.000000E+000   0.000000E+000  -0.223668E-004
      0.2800    0.000000E+000   0.000000E+000  -0.229312E-004
      0.2900    0.000000E+000   0.000000E+000  -0.234796E-004
      0.3000    0.000000E+000   0.000000E+000  -0.240125E-004
      0.3100    0.000000E+000   0.000000E+000  -0.245298E-004
      0.3200    0.000000E+000   0.000000E+000  -0.250320E-004
      0.3300    0.000000E+000   0.000000E+000  -0.255192E-004
      0.3400    0.000000E+000   0.000000E+000  -0.259916E-004
      0.3500    0.000000E+000   0.000000E+000  -0.264495E-004
      0.3600    0.000000E+000   0.000000E+000  -0.268932E-004
      0.3700    0.000000E+000   0.000000E+000  -0.273228E-004
      0.3800    0.000000E+000   0.000000E+000  -0.277388E-004
      0.3900    0.000000E+000   0.000000E+000  -0.281412E-004
      0.4000    0.000000E+000   0.000000E+000  -0.285303E-004
      0.4100    0.000000E+000   0.000000E+000  -0.289065E-004
      0.4200    0.000000E+000   0.000000E+000  -0.292699E-004
      0.4300    0.000000E+000   0.000000E+000  -0.296208E-004
      0.4400    0.000000E+000   0.000000E+000  -0.299595E-004
      0.4500    0.000000E+000   0.000000E+000  -0.302862E-004
      0.4600    0.000000E+000   0.000000E+000  -0.306012E-004
      0.4700    0.000000E+000   0.000000E+000  -0.309047E-004
      0.4800    0.000000E+000   0.000000E+000  -0.311969E-004
      0.4900    0.000000E+000   0.000000E+000  -0.314781E-004
      0.5000    0.000000E+000   0.000000E+000  -0.317486E-004
      0.5100    0.000000E+000   0.000000E+000  -0.320086E-004
      0.5200    0.000000E+000   0.000000E+000  -0.322583E-004
      0.5300    0.000000E+000   0.000000E+000  -0.324979E-004
      0.5400    0.000000E+000   0.000000E+000  -0.327277E-004
      0.5500    0.000000E+000   0.000000E+000  -0.329480E-004
      0.5600    0.000000E+000   0.000000E+000  -0.331589E-004
      0.5700    0.000000E+000   0.000000E+000  -0.333606E-004
      0.5800    0.000000E+000   0.000000E+000  -0.335534E-004
      0.5900    0.000000E+000   0.000000E+000  -0.337375E-004
      0.6000    0.000000E+000   0.000000E+000  -0.339131E-004
      0.6100    0.000000E+000   0.000000E+000  -0.340803E-004
      0.6200    0.000000E+000   0.000000E+000  -0.342395E-004
      0.6300    0.000000E+000   0.000000E+000  -0.343909E-004
      0.6400    0.000000E+000   0.000000E+000  -0.345345E-004
      0.6500    0.000000E+000   0.000000E+000  -0.346706E-004
      0.6600    0.000000E+000   0.000000E+000  -0.347994E-004
      0.6700    0.000000E+000   0.000000E+000  -0.349211E-004
      0.6800    0.000000E+000   0.000000E+000  -0.350358E-004
      0.6900    0.000000E+000   0.000000E+000  -0.351438E-004
      0.7000    0.000000E+000   0.000000E+000  -0.352452E-004
      0.7100    0.000000E+000   0.000000E+000  -0.353402E-004
      0.7200    0.000000E+000   0.000000E+000  -0.354290E-004
      0.7300    0.000000E+000   0.000000E+000  -0.355116E-004
      0.7400    0.000000E+000   0.000000E+000  -0.355884E-004
      0.7500    0.000000E+000   0.000000E+000  -0.356594E-004
      0.7600    0.000000E+000   0.000000E+000  -0.357247E-004
      0.7700    0.000000E+000   0.000000E+000  -0.357847E-004
      0.7800    0.000000E+000   0.000000E+000  -0.358393E-004
      0.7900    0.000000E+000   0.000000E+000  -0.358888E-004
      0.8000    0.000000E+000   0.000000E+000  -0.359333E-004
      0.8100    0.000000E+000   0.000000E+000  -0.359728E-004
      0.8200    0.000000E+000   0.000000E+000  -0.360077E-004
      0.8300    0.000000E+000   0.000000E+000  -0.360379E-004
